10 35 1.426889 0.033162
10 36 1.460052 0.032179
10 37 1.492230 0.032026
10 38 1.524256 0.031785
10 39 1.556041 0.032544
10 40 1.588585 0.033673
10 41 1.622258 0.035496
10 42 1.657754 0.037450
10 43 1.695204 0.041839
10 44 1.737043 0.047653
10 45 1.784696 0.054368
10 46 1.839063 0.069013
10 47 1.908076 0.097717
10 48 2.005793 0.362218
10 49 2.368011 2.631989
11 0 -5.000000 2.745965
11 1 -2.254035 0.263329
11 2 -1.990706 0.090717
11 3 -1.899989 0.067041
11 4 -1.832948 0.053654
11 5 -1.779294 0.045681
11 6 -1.733613 0.040427
11 7 -1.693185 0.037580
11 8 -1.655605 0.035519
11 9 -1.620087 0.034213
11 10 -1.585873 0.032335
11 11 -1.553538 0.032010
11 12 -1.521528 0.031403
11 13 -1.490125 0.031639
11 14 -1.458487 0.031880
11 15 -1.426607 0.033039
11 16 -1.393568 0.034654
11 17 -1.358914 0.037143
11 18 -1.321771 0.040245
11 19 -1.281526 0.045360
11 20 -1.236166 0.051069
11 21 -1.185097 0.061413
11 22 -1.123684 0.084082
11 23 -1.039603 0.165767
11 24 -0.873836 0.900026
11 25 0.026190 0.854347
11 26 0.880537 0.166452
11 27 1.046989 0.075589
11 28 1.122579 0.060895
11 29 1.183474 0.050971
11 30 1.234445 0.044044
11 31 1.278490 0.038867
11 32 1.317357 0.036406
11 33 1.353763 0.034468
11 34 1.388231 0.033213
11 35 1.421444 0.031520
11 36 1.452964 0.030772
11 37 1.483736 0.031038
11 38 1.514773 0.031454
11 39 1.546227 0.032686
11 40 1.578913 0.033855
11 41 1.612767 0.034525
11 42 1.647292 0.036240
11 43 1.683532 0.039273
11 44 1.722805 0.044788
11 45 1.767593 0.051438
11 46 1.819031 0.064299
11 47 1.883329 0.086910
11 48 1.970239 0.257351
11 49 2.227590 2.772410
12 0 -5.000000 2.798212
12 1 -2.201788 0.223116
12 2 -1.978672 0.086884
12 3 -1.891788 0.065411
12 4 -1.826377 0.052464
12 5 -1.773913 0.045300
12 6 -1.728613 0.040098
12 7 -1.688515 0.036889
12 8 -1.651626 0.034778
12 9 -1.616848 0.033419
12 10 -1.583429 0.032374
12 11 -1.551055 0.032478
12 12 -1.518577 0.030730
12 13 -1.487848 0.030493
12 14 -1.457354 0.032136
12 15 -1.425218 0.033475
12 16 -1.391743 0.034272
12 17 -1.357471 0.037847
12 18 -1.319623 0.040291
12 19 -1.279332 0.044327
12 20 -1.235005 0.050193
12 21 -1.184812 0.059672
12 22 -1.125140 0.081747
12 23 -1.043393 0.159734
12 24 -0.883659 0.893266
12 25 0.009606 0.878193
12 26 0.887799 0.160140
12 27 1.047939 0.078284
12 28 1.126222 0.062382
12 29 1.188604 0.050906
12 30 1.239511 0.042669
12 31 1.282180 0.037429
12 32 1.319609 0.035762
12 33 1.355371 0.034069
12 34 1.389440 0.032876
12 35 1.422316 0.032920
12 36 1.455235 0.031668
12 37 1.486903 0.030719
12 38 1.517622 0.030678
12 39 1.548300 0.031585
12 40 1.579885 0.033293
12 41 1.613178 0.034419
12 42 1.647597 0.035513
12 43 1.683110 0.039905
12 44 1.723015 0.044442
12 45 1.767456 0.052396
12 46 1.819853 0.064205
12 47 1.884058 0.084577
12 48 1.968635 0.223843
12 49 2.192478 2.807522
13 0 -5.000000 2.685510
13 1 -2.314490 0.305532
13 2 -2.008958 0.102795
13 3 -1.906163 0.068193
13 4 -1.837970 0.053436
13 5 -1.784534 0.046525
13 6 -1.738009 0.040624
13 7 -1.697385 0.037829
13 8 -1.659556 0.035662
13 9 -1.623894 0.033511
13 10 -1.590383 0.032213
13 11 -1.558169 0.032424
13 12 -1.525745 0.031593
13 13 -1.494153 0.031428
13 14 -1.462725 0.033408
13 15 -1.429317 0.034574
13 16 -1.394742 0.034449
13 17 -1.360293 0.036694
13 18 -1.323599 0.039518
13 19 -1.284081 0.044253
13 20 -1.239827 0.051053
13 21 -1.188774 0.059383
13 22 -1.129391 0.079663
13 23 -1.049728 0.147451
13 24 -0.902277 0.775568
13 25 -0.126709 0.878511
13 26 0.751802 0.263675
13 27 1.015477 0.094967
13 28 1.110444 0.064938
13 29 1.175383 0.053266
13 30 1.228648 0.045465
13 31 1.274113 0.039600
13 32 1.313713 0.036520
13 33 1.350233 0.035198
13 34 1.385431 0.033094
13 35 1.418525 0.032588
13 36 1.451113 0.031386
13 37 1.482499 0.031698
13 38 1.514197 0.032053
13 39 1.546250 0.033716
13 40 1.579967 0.034863
13 41 1.614830 0.035077
13 42 1.649906 0.036793
13 43 1.686699 0.040485
13 44 1.727184 0.045108
13 45 1.772292 0.052794
13 46 1.825086 0.066313
13 47 1.891399 0.097649
13 48 1.989048 0.325047
